Code;Actie;Beleidsitem;Alg. rek.;Investeringsenveloppe;Omschrijving;Res. raming
GBB-CBS/0119-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0119-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 183,11
GBB-CBS/0119-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0119-00;6231003;IE-GEEN;Vakbondspremies;€ 290,52
GBB-CBS/0119-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0119-00;6231004;IE-GEEN;Maaltijdcheques;€ 8.500,00
GBB-CBS/0119-00/6400008/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0119-00;6400008;IE-GEEN;Bijdragen reprobel;€ 0,00
GBB-CBS/0119-00/6400009/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0119-00;6400009;IE-GEEN;Belastingen en taksen op rollend materieel;€ 0,00
GBB-CBS/0119-00/6409999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0119-00;6409999;IE-GEEN;Overige werkingsbelastingen;€ 100,00
GBB-CBS/0119-00/6430000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0119-00;6430000;IE-GEEN;Vergoeding schadegevallen;€ 500,00
GBB-CBS/0119-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0119-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0119-00/6599999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0119-00;6599999;IE-GEEN;Overige diverse financiÃ«le kosten;€ 1.350,00
GBB-CBS/0119-00/7040999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0119-00;7040999;IE-GEEN;Andere terugvorderingen en tussenkomsten;
GBB-CBS/0119-00/7080000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0119-00;7080000;IE-GEEN;Toegekende kortingen, ristorno's en rabatten (-);€ 100,00
GBB-CBS/0119-00/7450000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0119-00;7450000;IE-GEEN;Recuperaties van kosten;
GBB-CBS/0119-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0119-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 1.200,00
GBB-CBS/0130-00/2410000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0130-00;2410000;IE6;Informaticamaterieel - gemeenschapsgoederen;€ 17.900,00
GBB-CBS/0130-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 3,50
GBB-CBS/0130-00/6150008/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6150008;IE-GEEN;Onkosten ID kaarten, reispassen en rijbewijzen;€ 90.000,00
GBB-CBS/0130-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6159999;IE-GEEN;Onkosten ID kaarten, reispassen en rijbewijzen;€ 19.000,00
GBB-CBS/0130-00/6201000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 69.414,00
GBB-CBS/0130-00/6202000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6202000;IE-GEEN;Bezoldigingen gesubsidieerde contractuelen;€ 0,00
GBB-CBS/0130-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 69.991,70
GBB-CBS/0130-00/6211000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 28.168,00
GBB-CBS/0130-00/6211001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 0,00
GBB-CBS/0130-00/6212000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6212000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - gesubsidieerde contractuelen;€ 0,00
GBB-CBS/0130-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 20.707,01
GBB-CBS/0130-00/6221100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 612,28
GBB-CBS/0130-00/6222000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6222000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;€ 0,00
GBB-CBS/0130-00/6222100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6222100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek.-hospitalisatieverzek.-gesubs.contract.;€ 0,00
GBB-CBS/0130-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 646,33
GBB-CBS/0130-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 707,09
GBB-CBS/0130-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6231003;IE-GEEN;Vakbondspremies;€ 193,68
GBB-CBS/0130-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0130-00;6231004;IE-GEEN;Maaltijdcheques;€ 5.400,00
GBB-CBS/0130-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0130-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0130-00/7005003/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0130-00;7005003;IE-GEEN;Opbrengsten automaten;
GBB-CBS/0130-00/7020003/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0130-00;7020003;IE-GEEN;Verstrekken van bevolkingsgegevens;€ 10,00
GBB-CBS/0130-00/7040999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0130-00;7040999;IE-GEEN;Andere terugvorderingen en tussenkomsten;€ 50,00
GBB-CBS/0130-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0130-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 800,00
GBB-CBS/0160-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0160-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 1,00
GBB-CBS/0160-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0160-00;6159999;IE-GEEN;"Werkingskosten ""Verbroederingsproject""";€ 5.000,00
GBB-CBS/0160-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0160-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 23.138,00
GBB-CBS/0160-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0160-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 6.986,66
GBB-CBS/0160-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0160-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 262,66
GBB-CBS/0160-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0160-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 112,23
GBB-CBS/0160-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0160-00;6231003;IE-GEEN;Vakbondspremies;€ 48,42
GBB-CBS/0160-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0160-00;6231004;IE-GEEN;Maaltijdcheques;€ 950,00
GBB-CBS/0160-00/6493000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0160-00;6493000;IE-GEEN;Toelagen internationale samenwerking.;€ 25.400,00
GBB-CBS/0160-00/6493000/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0160-00;6493000;IE-GEEN;Toegestane werkingssubsidies aan verenigingen;
GBB-CBS/0160-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0160-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0160-00/7404999/BESTUUR/CBS/100/IE-GEEN/O;GBB-CBS;0160-00;7404999;IE-GEEN;Federaal meerjarenplan;€ 80.300,00
GBB-CBS/0160-00/7404999/BESTUUR/CBS/800/IE-GEEN/O;GBB-CBS;0160-00;7404999;IE-GEEN;Overige algemene werkingssubsidies;
GBB-CBS/0160-00/7405002/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0160-00;7405002;IE-GEEN;Personeelssubsidies algemeen;€ 0,00
GBB-CBS/0160-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0160-00;7406999;IE-GEEN;Subsidie scholenband;€ 0,00
GBB-CBS/0160-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0160-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 150,00
GBB-CBS/0190-00/2291000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0190-00;2291000;IE6;Overdracht krediet van 2015 naar 2016;€ 9.000,00
GBB-CBS/0190-00/6100800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6100800;IE-GEEN;Huur en huurlasten van gehuurde onroerende goederen (lange termijn);€ 0,00
GBB-CBS/0190-00/6120150/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6120150;IE-GEEN;Burgerlijke aansprakelijkheid;€ 22.368,60
GBB-CBS/0190-00/6120160/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6120160;IE-GEEN;Verzekering voertuigen;€ 10.924,20
GBB-CBS/0190-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;€ 251,00
GBB-CBS/0190-00/6141005/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6141005;IE-GEEN;Procedure- en vervolgingskosten;€ 1.000,00
GBB-CBS/0190-00/6143005/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6143005;IE-GEEN;Reis- en verblijfkosten (Dienstverplaatsing);€ 4.500,00
GBB-CBS/0190-00/6143007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6143007;IE-GEEN;Publiciteit, advertenties & info;€ 6.500,00
GBB-CBS/0190-00/6149000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6149000;IE-GEEN;Verkiezingen;€ 100,00
GBB-CBS/0190-00/6160300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;€ 1.000,00
GBB-CBS/0190-00/6230001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 4.120,90
GBB-CBS/0190-00/6231005/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6231005;IE-GEEN;Verzekering arbeidsongevallen;€ 46.713,96
GBB-CBS/0190-00/6239999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6239999;IE-GEEN;Vergoeding voor laatste ziekte en begrafeniskosten;€ 2.000,00
GBB-CBS/0190-00/6430000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6430000;IE-GEEN;Vergoeding schadegevallen;€ 500,00
GBB-CBS/0190-00/6479999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6479999;IE-GEEN;Teambuilidng;€ 3.000,00
GBB-CBS/0190-00/6500100/BESTUUR/CBS/450/IE-GEEN/U;GBB-CBS;0190-00;6500100;IE-GEEN;FinanciÃ«le kosten leasingschulden;€ 0,00
GBB-CBS/0190-00/6570002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0190-00;6570002;IE-GEEN;Verwijlintresten;€ 150,00
GBB-CBS/0190-00/7000099/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0190-00;7000099;IE-GEEN;Opbrengsten uit andere verkopen;€ 200,00
GBB-CBS/0190-00/7040006/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0190-00;7040006;IE-GEEN;Tussenkomsten van verzekeringsmaatschappijen;€ 16.000,00
GBB-CBS/0190-00/7040999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0190-00;7040999;IE-GEEN;terugvordering PV's, telefoonkosten,...;€ 2.300,00
GBB-CBS/0190-00/7060999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0190-00;7060999;IE-GEEN;AGB - gemeentehuis;€ 0,00
GBB-CBS/0190-00/7080000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0190-00;7080000;IE-GEEN;Toegekende kortingen, ristorno's en rabatten (-);€ 100,00
GBB-CBS/0190-00/7390000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0190-00;7390000;IE-GEEN;Gemeentelijke administratieve sanctie;€ 750,00
GBB-CBS/0200-00/2140007/BESTUUR/CBS/0/IE6/U;GBB-CBS;0200-00;2140007;IE6;Overdracht krediet van 2015 naar 2016;€ 371.378,19
GBB-CBS/0200-00/2202000/BESTUUR/CBS/500/IE6/O;GBB-CBS;0200-00;2202000;IE6;Overdracht krediet van 2015 naar 2016;€ -965,00
GBB-CBS/0200-00/2210100/BESTUUR/CBS/0/IE6/U;GBB-CBS;0200-00;2210100;IE6;Gebouwen - administratieve gebouwen - gemeenschapsgoederen;€ 26.087,18
GBB-CBS/0200-00/2250000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0200-00;2250000;IE6;Aankoop straatmeubilair;€ 21.201,11
GBB-CBS/0200-00/2300000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0200-00;2300000;IE6;hogedrukreiniger als aanhanger;€ 72.673,07
GBB-CBS/0200-00/2400000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0200-00;2400000;IE6;Overdracht krediet van 2015 naar 2016;€ 30,44
GBB-CBS/0200-00/2430000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0200-00;2430000;IE6;vervanging camionette CQK-453 (2001) + vervanging tractor Fiat (1995);€ 372.500,00
GBB-CBS/0200-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 4.000,00
GBB-CBS/0200-00/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 3.500,00
GBB-CBS/0200-00/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 4.500,00
GBB-CBS/0200-00/6103501/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6103501;IE-GEEN;Benodigdheden voor aanleg en onderhoud van wegen;€ 26.000,00
GBB-CBS/0200-00/6103512/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6103512;IE-GEEN;Onderhoud straatmeubilair;€ 1.000,00
GBB-CBS/0200-00/6103513/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6103513;IE-GEEN;Sneeuwopruiming en ijzelbestrijding;€ 20.000,00
GBB-CBS/0200-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6110000;IE-GEEN;Elektriciteit;€ 4.669,00
GBB-CBS/0200-00/6111000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6111000;IE-GEEN;Gas;€ 9.000,00
GBB-CBS/0200-00/6112000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6112000;IE-GEEN;Stookolie;€ 0,00
GBB-CBS/0200-00/6113000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6113000;IE-GEEN;Water;€ 1.030,23
GBB-CBS/0200-00/6131001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6131001;IE-GEEN;Erelonen en vergoedingen notarissen, deurwaarders, advocaten;€ 2.000,00
GBB-CBS/0200-00/6141001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6141001;IE-GEEN;Kantoorbenodigdheden;€ 0,00
GBB-CBS/0200-00/6141004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;€ 4.000,00
GBB-CBS/0200-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 10,00
GBB-CBS/0200-00/6149000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;€ 3.900,00
GBB-CBS/0200-00/6150001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6150001;IE-GEEN;Verkeerssignalisatie;€ 25.000,00
GBB-CBS/0200-00/6150004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;€ 180,00
GBB-CBS/0200-00/6150011/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6150011;IE-GEEN;Kosten werkkleding;€ 6.750,00
GBB-CBS/0200-00/6150200/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6150200;IE-GEEN;Huur technisch materieel;€ 5.000,00
GBB-CBS/0200-00/6150300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;€ 32.000,00
GBB-CBS/0200-00/6150800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;€ 5.500,00
GBB-CBS/0200-00/6160001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6160001;IE-GEEN;Aankoop benodigdheden voor voertuigen;€ 15.000,00
GBB-CBS/0200-00/6160003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6160003;IE-GEEN;Controle- en keuringskosten voertuigen;€ 750,00
GBB-CBS/0200-00/6160004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6160004;IE-GEEN;Olie en brandstof voor voertuigen;€ 32.000,00
GBB-CBS/0200-00/6160300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;€ 9.000,00
GBB-CBS/0200-00/6201000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 212.554,44
GBB-CBS/0200-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 200.562,64
GBB-CBS/0200-00/6211000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 86.788,38
GBB-CBS/0200-00/6211001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 0,00
GBB-CBS/0200-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 50.176,82
GBB-CBS/0200-00/6219000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);€ -34.250,01
GBB-CBS/0200-00/6221100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 1.288,08
GBB-CBS/0200-00/6222000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6222000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;€ 0,00
GBB-CBS/0200-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 1.587,34
GBB-CBS/0200-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 2.153,78
GBB-CBS/0200-00/6230001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 360,58
GBB-CBS/0200-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6231003;IE-GEEN;Vakbondspremies;€ 629,47
GBB-CBS/0200-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6231004;IE-GEEN;Maaltijdcheques;€ 16.400,00
GBB-CBS/0200-00/6400009/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6400009;IE-GEEN;Belastingen en taksen op rollend materieel;€ 4.750,00
GBB-CBS/0200-00/6430000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0200-00;6430000;IE-GEEN;Vergoeding schadegevallen;€ 3.700,00
GBB-CBS/0200-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0200-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0200-00/7000003/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0200-00;7000003;IE-GEEN;Verkoop van schroot/oud ijzer;€ 100,00
GBB-CBS/0200-00/7000005/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0200-00;7000005;IE-GEEN;Verkoop van voertuigen, fietsen en bromfietsen;€ 250,00
GBB-CBS/0200-00/7405999/BESTUUR/CBS/100/IE-GEEN/O;GBB-CBS;0200-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;€ 0,00
GBB-CBS/0200-00/7450000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0200-00;7450000;IE-GEEN;Recuperaties van kosten;€ 1.000,00
GBB-CBS/0200-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0200-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 2.400,00
GBB-CBS/0210-00/6100200/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0210-00;6100200;IE-GEEN;Huur en huurlasten van gehuurde onroerende goederen (korte termijn);€ 300,00
GBB-CBS/0210-00/7000099/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0210-00;7000099;IE-GEEN;Verkoop rittenkaarten De Lijn;€ 0,00
GBB-CBS/0290-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0290-00;6159999;IE-GEEN;Sensibilisatie mobiliteit;€ 200,00
GBB-CBS/0300-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0300-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;€ 500,00
GBB-CBS/0300-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0300-00;6159999;IE-GEEN;Inzameling herbruikbare goederen;€ 445.000,00
GBB-CBS/0300-00/7000003/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0300-00;7000003;IE-GEEN;Verkoop van schroot/oud ijzer;
GBB-CBS/0300-00/7000099/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0300-00;7000099;IE-GEEN;Verkoop oud papier;€ 44.500,00
GBB-CBS/0300-00/7040999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0300-00;7040999;IE-GEEN;Fostplus en ontvangsten recyclage elektronische apparaten;€ 880,00
GBB-CBS/0309-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 1.000,00
GBB-CBS/0309-00/6040000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6040000;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;€ 170,00
GBB-CBS/0309-00/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 500,00
GBB-CBS/0309-00/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 1.300,00
GBB-CBS/0309-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6110000;IE-GEEN;Elektriciteit;€ 2.537,50
GBB-CBS/0309-00/6113000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6113000;IE-GEEN;Water;€ 257,50
GBB-CBS/0309-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;€ 3.500,00
GBB-CBS/0309-00/6141004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;€ 660,00
GBB-CBS/0309-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 1,70
GBB-CBS/0309-00/6142001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 200,00
GBB-CBS/0309-00/6149000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;€ 250,00
GBB-CBS/0309-00/6150004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;€ 50,00
GBB-CBS/0309-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6159999;IE-GEEN;Diftar terugbetalingen;€ 0,00
GBB-CBS/0309-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 37.222,00
GBB-CBS/0309-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 10.519,26
